abs_path,label,class_name,source,md5
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (748).JPG,1,early_blight,plantvillage,48a20bd45b4ae891ca21b3e52d634523
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (253).JPG,1,early_blight,plantvillage,e08607389b5a80433adbf2e4536591aa
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (280).jpg,0,healthy,tilahun,d52ce280b56108c70562f13bad0565ff
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (602).JPG,0,healthy,plantvillage,7713243637ca79f862b613de9f8471f0
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240731_160654_547_Tizón Tardio_267.jpg,2,late_blight,quizhpe,1bec5cbc642b7b6de07db451acf5c66c
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (236).JPG,1,early_blight,plantvillage,f4a81c9366c2e33ddae9b18c59b1713d
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (507).jpg,0,healthy,tilahun,3e35edd8f777c77b65b4610ea7f8e205
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (450).jpg,0,healthy,tilahun,afd94b9f53607b50433c2ae790ddc3fc
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (462).JPG,1,early_blight,plantvillage,c1e8741e4d989b8bde2826df216893b5
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (370).JPG,0,healthy,plantvillage,c7b3af7c7a032eda11812bcf72676930
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (937).JPG,0,healthy,plantvillage,6be072b46c840b0978c03fb6f9fb0993
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_20230815_123012~2.jpg,1,early_blight,mendeley_ue,9e5314d7d85c9eb31a273e41df667b9f
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230802_111731195.jpg,1,early_blight,mendeley_ue,a37d5e9c56156d1b29fd84d2c7d06341
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (435).jpg,0,healthy,tilahun,edea1db8115162e89897bf7d28287d92
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (94).JPG,1,early_blight,plantvillage,831c4915efd3f6fc0479adcbbabb1733
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/20230815_122522.jpg,0,healthy,mendeley_ue,719fa5b0ec4b9c3e4fdc9f9bdd570e8e
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (960).JPG,1,early_blight,plantvillage,3f5c03c9c70733f4650db8b22388d553
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (601).JPG,1,early_blight,plantvillage,35d57f7535a0c0186d9411281a9dd2c0
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230802_105706.jpg,1,early_blight,mendeley_ue,e7a3de9ab5192515e3973cb42a371cf3
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (882).JPG,1,early_blight,plantvillage,65b7341d5c019eb3c8b9609858e14b3d
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230802_104926298.jpg,1,early_blight,mendeley_ue,41d8dd290e6445476f7b2efb90f4abce
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (24).jpg,0,healthy,tilahun,c01253cc67357f8ddb07560cafc84d7d
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (438).JPG,1,early_blight,plantvillage,198579f21179c02fc4ea23dbf50b72c1
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (486).JPG,2,late_blight,plantvillage,31d63941f51d88c2e0e60d8256fd6566
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (129).JPG,1,early_blight,plantvillage,bc8284dcad09609d355cce016daa4b78
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (546).JPG,1,early_blight,plantvillage,57cbf922c671026f3ef0f28ff1c1cb03
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (791).JPG,0,healthy,plantvillage,c98109aca718d5034a3eb9f3b0fc7db1
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230712_123147.jpg,1,early_blight,mendeley_ue,098b7cd95b88227ed78206d69105f402
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (126).JPG,2,late_blight,plantvillage,e5975e4adb09c371fdba83ca7f486c87
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240806_155544_020_Tizón Tardio_56.jpg,2,late_blight,quizhpe,85eb559da56a22e0d69c62f526944056
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (967).JPG,2,late_blight,plantvillage,9e0b606625e6e2bb3d16483164fead33
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (352).JPG,2,late_blight,plantvillage,3799a2477b70fde2e615bb0fa22ceeb6
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (406).JPG,2,late_blight,plantvillage,ffcd274ff1fd49052f145ebb35cbcfae
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240731_161254_551_Tizón Tardio_244.jpg,2,late_blight,quizhpe,419c09a014cd7946cecf97cedbb743a0
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/20230922_154218.jpg,0,healthy,mendeley_ue,895f59ff380ecf7a71fa874c69776d9a
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (811).JPG,1,early_blight,plantvillage,7aca907ba99337babe901a988680c48a
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (570).JPG,1,early_blight,plantvillage,739ff0d6da55c99d965fcf34e50aec02
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (821).JPG,2,late_blight,plantvillage,1ab0ae05f8a7916912502e56a32d469a
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (929).JPG,1,early_blight,plantvillage,4c6e37656542dca9f462d69524515bfc
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (522).JPG,0,healthy,plantvillage,d72b673cea97d8deab6812b93baf8db5
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_0279.JPG,1,early_blight,mendeley_ue,4377bfa64c5c36e9a9de165ebdaafac1
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (190).JPG,2,late_blight,plantvillage,fa806fa3d4c7e4bddb2ddef3a3289c58
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (670).JPG,2,late_blight,plantvillage,9c9e9af4e6ccafd0742597ed08a390b6
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (328).JPG,2,late_blight,plantvillage,eaeeb2df644adbc54b73136ec4787ada
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (511).JPG,1,early_blight,plantvillage,f3cb5fdb4ffda39401f2d81bdc3147a4
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (821).JPG,0,healthy,plantvillage,92eac920392b809397aaf43bfd7b8cbb
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_8109.JPG,1,early_blight,mendeley_ue,f16554e90fd881aa5dfb880f652d5609
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (901).JPG,0,healthy,plantvillage,f8d4936d6c3a37708512cc26e0de3846
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (820).JPG,2,late_blight,plantvillage,1c65eee515c1a61aefbae7739e032be4
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (78).JPG,2,late_blight,plantvillage,b81bddea192ed30df563244fbc024f9b
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (524).JPG,2,late_blight,plantvillage,e08604ec19e83f5ca6449b64f08ec06c
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_20230816_081411 (1).jpg,1,early_blight,mendeley_ue,1faf185a4ae3f7d040c7f40cbe87e44a
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (366).JPG,2,late_blight,plantvillage,952e0b4df1ff6198af27e9e47144ef73
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (421).jpg,0,healthy,tilahun,aec1584c5e7a8b1c8b5d5f310bcea1cd
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (759).JPG,1,early_blight,plantvillage,125a607a75cf16ea384f722aa9eeb2f7
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (942).JPG,2,late_blight,plantvillage,02349670d400367ee0d758e2f4b20a1b
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230802_110125.jpg,1,early_blight,mendeley_ue,093b6a6233172a465eee38aa59d44798
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/1692336758769.jpg,1,early_blight,mendeley_ue,5255bdc84b5f1cc2fa7842f60d852a5c
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (293).JPG,0,healthy,plantvillage,fd7b76f0b0d480b5d8d498d89dbec8f1
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (22).JPG,1,early_blight,plantvillage,3178440d2387d66a012c293fe9dbf137
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (821).JPG,1,early_blight,plantvillage,e0829f79e66ce6d919d902de6e513a21
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230802_110138011.jpg,1,early_blight,mendeley_ue,595ec404880bf2b515366bb8961b09f7
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (471).JPG,0,healthy,plantvillage,9ed50b2a3865ffdb035ecc8798bbbac5
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (779).JPG,0,healthy,plantvillage,f9d527939f785f50178182568880136e
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (313).jpg,0,healthy,tilahun,607f9f50b5f2cf14d35caf595e58d714
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (448).JPG,1,early_blight,plantvillage,2bcad55e7bd61c93e06e26994b277803
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (49).JPG,0,healthy,plantvillage,4916b6a4de7398f78b6942fd2ff79073
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/20230802_115924153.jpg,0,healthy,mendeley_ue,89d9f87e77a0bab3622e0cadcd1efd21
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (504).JPG,0,healthy,plantvillage,48999c6bcf2253e23c4fcae534a33b28
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240731_161440_075_Tizón Tardio_233.jpg,2,late_blight,quizhpe,8e7a202e3384337481cdef957ec74b57
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (411).jpg,0,healthy,tilahun,c8059fa8f78d5e59e0433c7317d76759
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_20230815_112512~2 (2).jpg,1,early_blight,mendeley_ue,14318e580512d56a0ca75cca1b1c51d1
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_0775.JPG,1,early_blight,mendeley_ue,8e338d50b36a3b780e1ad789ed505d33
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (880).JPG,2,late_blight,plantvillage,1c7cc19ad06fcc635239925bcae61f87
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230712_132136.jpg,1,early_blight,mendeley_ue,c14754006b7c8c3e9a8c5495f41fe234
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_20230816_080501.jpg,1,early_blight,mendeley_ue,137a200f888754c2b6c949e179349deb
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_4785.JPG,1,early_blight,mendeley_ue,93963d105c9f3f1ff72bf8cd34192cab
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (434).jpg,0,healthy,tilahun,5f54f29c719df7c21cf571511eb7cde8
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (544).JPG,0,healthy,plantvillage,6ff1b104c3a77116b7cb3832abdb1f49
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (707).JPG,2,late_blight,plantvillage,cf99bfeccea1076b89cd84f8adf74fb9
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/IMG_0353.JPG,2,late_blight,mendeley_ue,18991a8aeb27706a9a6536aa69a695b0
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230802_123439.jpg,1,early_blight,mendeley_ue,6accb2fb6b9a275025e1a0f8a2c9436b
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (410).JPG,0,healthy,plantvillage,293ced6c065c24ef0ec75cc3392d6bff
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (384).jpg,0,healthy,tilahun,41b2a524df802038121759eccd0b0ca0
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/20230802_123443538.jpg,2,late_blight,mendeley_ue,2fd692579bd5a6259963b0b0f16ca0d0
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (45).JPG,1,early_blight,plantvillage,e9eb64b075c1e7f3dbacf6ae1f912801
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/IMG_0362.JPG,2,late_blight,mendeley_ue,0df863d10ca291264f3b7e5bc4151644
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (379).JPG,1,early_blight,plantvillage,01348f00eb9b775c740a26925ffa2d56
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (978).JPG,0,healthy,plantvillage,a299a481d780c895911a010b590c02d6
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (779).JPG,1,early_blight,plantvillage,c904f907ad383e2ff48d281714a7efbe
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (918).JPG,0,healthy,plantvillage,5edce04d7b3bc4646a5306422bc970b0
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240731_162338_480_Tizón Tardio_170.jpg,2,late_blight,quizhpe,fb2f2bd702d86d3f01b5ebd369c48402
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/IMG_0255 - Copy.JPG,2,late_blight,mendeley_ue,0b00dcb7889d4348ab0c72370ba0c90d
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (558).JPG,0,healthy,plantvillage,375bb395c6b6c94b6410e7a74cc88c8c
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/1692335403815.jpg,1,early_blight,mendeley_ue,8f408d5ebe6a5e8777c03d19f76d8863
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (576).JPG,1,early_blight,plantvillage,074a66ce1d524513283e5744e7c3bc35
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (359).JPG,2,late_blight,plantvillage,e3fef30e5ee519cdf18e43cb9161c88b
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (48).JPG,2,late_blight,plantvillage,c2b53dcc64ca608f1d2bfc7b4445ee22
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (639).JPG,1,early_blight,plantvillage,845785c725ae2e8ee53bf806cf7c0e45
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (389).JPG,1,early_blight,plantvillage,61f1d1a13d61bdeb0675d2beb8b8ffed
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/IMG_0405.JPG,2,late_blight,mendeley_ue,5de267a7fec521f6630d6392919c44bb
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (903).JPG,1,early_blight,plantvillage,237fe7e6338465074ab1f8440ce07a2e
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (43).JPG,0,healthy,plantvillage,da86b6e67b20e4611acb83617be92f55
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_9386.JPG,1,early_blight,mendeley_ue,55d28380c8c84f807a583b892f10ad6a
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/20230802_125035887.jpg,2,late_blight,mendeley_ue,73f209a6f6149a7c03804a5be4dce797
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_4685.JPG,1,early_blight,mendeley_ue,a7dd7a08856eee90c11f7dd83459f864
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (708).JPG,1,early_blight,plantvillage,e645c40d068d2c9e2f08feaf09e63b6d
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_0403 (1).JPG,1,early_blight,mendeley_ue,e81cfc01cb795386ce67d5f1e9769212
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (667).JPG,1,early_blight,plantvillage,64cce7c6512bf16c09740f59ae6b574b
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Early_blight/IMG_20240806_153251_828_Tizón Temprano_5.jpg,1,early_blight,quizhpe,b3967753ad6314aad701c6b6bfcdd0e4
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240806_153719_352_Tizón Tardio_121.jpg,2,late_blight,quizhpe,8dddaec213504463f07a79468b675187
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (770).JPG,1,early_blight,plantvillage,a1938040c8339ee39b9dbaf91e7e5f76
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_4662.JPG,1,early_blight,mendeley_ue,b8a03003782b40b3a65a7f6f293ea974
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (969).JPG,1,early_blight,plantvillage,5fe0ec3b239436a5153475f3d5f40305
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (386).JPG,0,healthy,plantvillage,83cca838f6402a49b8df57781a4a5668
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/IMG_9473.JPG,0,healthy,mendeley_ue,5bc040a3576d7a2a5bb8884673a233ff
/home/victor/Documents/dataset/Addis/Potato_Late_Blight/Late_Blight (485).jpg,2,late_blight,tilahun,d7eb5528f89039eb023848bd739f55f2
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (3).JPG,2,late_blight,plantvillage,1c203e1b8e00055f3f48d55f8c3aabcd
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (840).JPG,1,early_blight,plantvillage,c5928c1e32547f8df8975835728b5b79
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_9395.JPG,1,early_blight,mendeley_ue,ddb8083a972042065fd16446df42466a
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/IMG_0397.JPG,2,late_blight,mendeley_ue,f918be96a50b3fc6dd29df3b6aa7f9e7
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (230).jpg,0,healthy,tilahun,f0a2fddae1b0b0b81845b16218037400
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (191).JPG,1,early_blight,plantvillage,fc2f48e829d7ddf325274926c1be9cc3
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (544).JPG,2,late_blight,plantvillage,5f3f37855cd68928dca32beb18b09408
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/20230802_124725.jpg,2,late_blight,mendeley_ue,6c54a919012b1b9afecc4e124efbcfd7
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (414).JPG,1,early_blight,plantvillage,688478360be36c512505866cea665113
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240731_162359_911_Tizón Tardio_167.jpg,2,late_blight,quizhpe,6724a0c6d4b08e78716cd463c4819bd2
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (797).JPG,1,early_blight,plantvillage,aefd567b5b0be91c4d9fe4c5fee049ec
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/IMG_4687.JPG,2,late_blight,mendeley_ue,636e5017166c4a4a443d02556af5a1a6
